layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",29,-0.09517717,-24.954330444335938,24.859153270721436,24.859153270721436
0,"(0, 0, 1, 12)",29,0.2294926,0.050140393897891045,0.17935221083462238,0.17935221083462238
0,"(4, 1, 2, 20)",29,-0.17586575,-23.186147928237915,23.010282278060913,23.010282278060913
0,"(2, 4, 0, 42)",29,-0.016955556,-29.829688787460327,29.81273317337036,29.81273317337036
0,"(4, 2, 0, 23)",29,-0.06681917,-25.861786603927612,25.79496741294861,25.79496741294861
0,"(1, 1, 2, 32)",29,0.16996983,0.048280307091772556,0.12168951984494925,0.12168951984494925
0,"(1, 1, 1, 22)",29,-0.17907478,-23.134803533554077,22.955728769302368,22.955728769302368
0,"(1, 1, 0, 60)",29,-0.122540474,-24.078704833984375,23.956164360046387,23.956164360046387
0,"(1, 0, 0, 13)",29,0.014929162,0.03480833116918802,0.019879168830811977,0.019879168830811977
0,"(3, 2, 1, 8)",29,-0.10670546,-24.58542537689209,24.47871994972229,24.47871994972229
0,"(3, 1, 1, 3)",29,-0.20961787,-22.646114110946655,22.436496257781982,22.436496257781982
0,"(4, 0, 1, 43)",29,0.048129626,0.041172453202307224,0.00695717241615057,0.00695717241615057
0,"(4, 2, 0, 16)",29,0.0712811,0.04351756861433387,0.02776352921500802,0.02776352921500802
0,"(3, 1, 2, 15)",29,0.21496391,0.04968637228012085,0.16527754068374634,0.16527754068374634
0,"(0, 4, 1, 47)",29,-0.18714555,-23.00567126274109,22.818525791168213,22.818525791168213
0,"(2, 2, 1, 40)",29,0.105951376,0.04568446101620793,0.060266915243119,0.060266915243119
0,"(1, 3, 2, 23)",29,-0.21199857,-22.608022928237915,22.396024465560913,22.396024465560913
0,"(4, 3, 1, 57)",29,0.05514439,0.04204929852858186,0.013095089700073004,0.013095089700073004
0,"(3, 0, 0, 34)",29,-0.23573224,-22.228284120559692,21.992551803588867,21.992551803588867
0,"(2, 1, 0, 10)",29,-0.068985574,-25.79246163368225,25.72347617149353,25.72347617149353
0,"(0, 0, 1, 49)",29,-0.03797529,-27.569581508636475,27.531606197357178,27.531606197357178
0,"(3, 0, 0, 61)",29,0.047403064,0.04108163295313716,0.006321430671960115,0.006321430671960115
0,"(4, 2, 0, 27)",29,-0.0035652511,-36.698365688323975,36.69480037689209,36.69480037689209
0,"(3, 0, 0, 43)",29,0.01991848,0.03622962022200227,0.016311139333993196,0.016311139333993196
0,"(4, 4, 1, 4)",29,-0.1282145,-23.948568105697632,23.820353507995605,23.820353507995605
0,"(1, 0, 0, 18)",29,-0.15040472,-23.59352445602417,23.443119764328003,23.443119764328003
0,"(0, 2, 0, 17)",29,0.0955668,0.04503542510792613,0.050531376618891954,0.050531376618891954
0,"(1, 0, 2, 28)",29,0.12622383,0.046913244761526585,0.07931058760732412,0.07931058760732412
0,"(4, 0, 0, 1)",29,-0.017503716,-29.75952434539795,29.74202060699463,29.74202060699463
0,"(4, 1, 0, 18)",29,0.25983623,0.05093494104221463,0.2089012861251831,0.2089012861251831
0,"(3, 1, 2, 44)",29,0.0070508993,0.030869199661538005,0.023818300338461995,0.023818300338461995
0,"(4, 2, 2, 54)",29,-0.004686476,-35.201048374176025,35.196362018585205,35.196362018585205
0,"(0, 1, 2, 22)",29,0.2127419,0.04961693426594138,0.16312496177852154,0.16312496177852154
0,"(2, 0, 2, 15)",29,-0.11535376,-24.308679580688477,24.193325757980347,24.193325757980347
0,"(1, 2, 0, 54)",29,-0.087052055,-25.21433424949646,25.12728214263916,25.12728214263916
0,"(0, 1, 2, 33)",29,-0.053817235,-26.555696964263916,26.501879692077637,26.501879692077637
0,"(4, 2, 0, 55)",29,0.08239243,0.04421202698722482,0.03818040480837226,0.03818040480837226
0,"(0, 1, 1, 39)",29,-0.0928975,-25.02728009223938,24.934382677078247,24.934382677078247
0,"(0, 1, 1, 49)",29,-0.21575904,-22.547855377197266,22.332096338272095,22.332096338272095
0,"(4, 4, 2, 13)",29,-0.12860581,-23.942306995391846,23.813701152801514,23.813701152801514
0,"(0, 3, 0, 59)",29,0.059110925,0.04254511557519436,0.016565809026360512,0.016565809026360512
0,"(1, 2, 1, 5)",29,0.074061856,0.043691365979611874,0.030370489694178104,0.030370489694178104
0,"(4, 0, 1, 40)",29,-0.0006026211,-47.06332778930664,47.06272506713867,47.06272506713867
0,"(3, 1, 1, 47)",29,-0.17210358,-23.246342658996582,23.074239015579224,23.074239015579224
0,"(0, 0, 0, 42)",29,0.053929728,0.04189746594056487,0.012032261583954096,0.012032261583954096
0,"(3, 4, 2, 14)",29,0.084635794,0.04435223713517189,0.040283557027578354,0.040283557027578354
0,"(0, 3, 1, 29)",29,0.036707025,0.03974462812766433,0.0030376031063497066,0.0030376031063497066
0,"(1, 2, 0, 19)",29,-0.11525628,-24.31179904937744,24.196542739868164,24.196542739868164
0,"(0, 0, 1, 28)",29,0.056371808,0.042202726006507874,0.014169082045555115,0.014169082045555115
0,"(2, 4, 2, 10)",29,0.027957745,0.038239436224102974,0.010281691327691078,0.010281691327691078
