layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",5,-0.09517717,-0.09517741,2.3841858e-07,2.3841858e-07
0,"(0, 0, 1, 12)",5,0.2294926,0.22949308,4.7683716e-07,4.7683716e-07
0,"(4, 1, 2, 20)",5,-0.17586575,-0.17586528,4.7683716e-07,4.7683716e-07
0,"(2, 4, 0, 42)",5,-0.016955556,-0.016955497,5.9604645e-08,5.9604645e-08
0,"(4, 2, 0, 23)",5,-0.06681917,-0.06681893,2.3841858e-07,2.3841858e-07
0,"(1, 1, 2, 32)",5,0.16996983,0.1699703,4.7683716e-07,4.7683716e-07
0,"(1, 1, 1, 22)",5,-0.17907478,-0.1790743,4.7683716e-07,4.7683716e-07
0,"(1, 1, 0, 60)",5,-0.122540474,-0.12254071,2.3841858e-07,2.3841858e-07
0,"(1, 0, 0, 13)",5,0.014929162,0.014929133,2.9802322e-08,2.9802322e-08
0,"(3, 2, 1, 8)",5,-0.10670546,-0.10670522,2.3841858e-07,2.3841858e-07
0,"(3, 1, 1, 3)",5,-0.20961787,-0.20961834,4.7683716e-07,4.7683716e-07
0,"(4, 0, 1, 43)",5,0.048129626,0.048129745,1.1920929e-07,1.1920929e-07
0,"(4, 2, 0, 16)",5,0.0712811,0.071281336,2.3841858e-07,2.3841858e-07
0,"(3, 1, 2, 15)",5,0.21496391,0.21496439,4.7683716e-07,4.7683716e-07
0,"(0, 4, 1, 47)",5,-0.18714555,-0.18714602,4.7683716e-07,4.7683716e-07
0,"(2, 2, 1, 40)",5,0.105951376,0.105951615,2.3841858e-07,2.3841858e-07
0,"(1, 3, 2, 23)",5,-0.21199857,-0.21199809,4.7683716e-07,4.7683716e-07
0,"(4, 3, 1, 57)",5,0.05514439,0.055144507,1.1920929e-07,1.1920929e-07
0,"(3, 0, 0, 34)",5,-0.23573224,-0.23573272,4.7683716e-07,4.7683716e-07
0,"(2, 1, 0, 10)",5,-0.068985574,-0.06898581,2.3841858e-07,2.3841858e-07
0,"(0, 0, 1, 49)",5,-0.03797529,-0.03797517,1.1920929e-07,1.1920929e-07
0,"(3, 0, 0, 61)",5,0.047403064,0.047402944,1.1920929e-07,1.1920929e-07
0,"(4, 2, 0, 27)",5,-0.0035652511,-0.0035652437,7.450581e-09,7.450581e-09
0,"(3, 0, 0, 43)",5,0.01991848,0.01991854,5.9604645e-08,5.9604645e-08
0,"(4, 4, 1, 4)",5,-0.1282145,-0.12821402,4.7683716e-07,4.7683716e-07
0,"(1, 0, 0, 18)",5,-0.15040472,-0.15040424,4.7683716e-07,4.7683716e-07
0,"(0, 2, 0, 17)",5,0.0955668,0.09556704,2.3841858e-07,2.3841858e-07
0,"(1, 0, 2, 28)",5,0.12622383,0.12622431,4.7683716e-07,4.7683716e-07
0,"(4, 0, 0, 1)",5,-0.017503716,-0.017503656,5.9604645e-08,5.9604645e-08
0,"(4, 1, 0, 18)",5,0.25983623,0.25983718,9.536743e-07,9.536743e-07
0,"(3, 1, 2, 44)",5,0.0070508993,0.0070508844,1.4901161e-08,1.4901161e-08
0,"(4, 2, 2, 54)",5,-0.004686476,-0.004686491,1.4901161e-08,1.4901161e-08
0,"(0, 1, 2, 22)",5,0.2127419,0.21274237,4.7683716e-07,4.7683716e-07
0,"(2, 0, 2, 15)",5,-0.11535376,-0.115354,2.3841858e-07,2.3841858e-07
0,"(1, 2, 0, 54)",5,-0.087052055,-0.08705229,2.3841858e-07,2.3841858e-07
0,"(0, 1, 2, 33)",5,-0.053817235,-0.053817116,1.1920929e-07,1.1920929e-07
0,"(4, 2, 0, 55)",5,0.08239243,0.08239267,2.3841858e-07,2.3841858e-07
0,"(0, 1, 1, 39)",5,-0.0928975,-0.092897736,2.3841858e-07,2.3841858e-07
0,"(0, 1, 1, 49)",5,-0.21575904,-0.21575856,4.7683716e-07,4.7683716e-07
0,"(4, 4, 2, 13)",5,-0.12860581,-0.12860534,4.7683716e-07,4.7683716e-07
0,"(0, 3, 0, 59)",5,0.059110925,0.059111044,1.1920929e-07,1.1920929e-07
0,"(1, 2, 1, 5)",5,0.074061856,0.07406162,2.3841858e-07,2.3841858e-07
0,"(4, 0, 1, 40)",5,-0.0006026211,-0.00060261926,1.8626451e-09,1.8626451e-09
0,"(3, 1, 1, 47)",5,-0.17210358,-0.1721031,4.7683716e-07,4.7683716e-07
0,"(0, 0, 0, 42)",5,0.053929728,0.05392961,1.1920929e-07,1.1920929e-07
0,"(3, 4, 2, 14)",5,0.084635794,0.08463603,2.3841858e-07,2.3841858e-07
0,"(0, 3, 1, 29)",5,0.036707025,0.036707144,1.1920929e-07,1.1920929e-07
0,"(1, 2, 0, 19)",5,-0.11525628,-0.11525604,2.3841858e-07,2.3841858e-07
0,"(0, 0, 1, 28)",5,0.056371808,0.05637169,1.1920929e-07,1.1920929e-07
0,"(2, 4, 2, 10)",5,0.027957745,0.027957685,5.9604645e-08,5.9604645e-08
