layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",1,0.024333164,0.024333168,3.7252903e-09,3.7252903e-09
1,"(0, 0, 1, 12)",1,-0.11004566,-0.11004564,1.4901161e-08,1.4901161e-08
1,"(4, 1, 2, 20)",1,0.09540132,0.09540133,1.4901161e-08,1.4901161e-08
1,"(2, 4, 0, 42)",1,0.07026896,0.07026897,1.4901161e-08,1.4901161e-08
1,"(4, 2, 0, 23)",1,-0.1966587,-0.19665867,2.9802322e-08,2.9802322e-08
1,"(1, 1, 2, 32)",1,0.11507006,0.115070045,1.4901161e-08,1.4901161e-08
1,"(1, 1, 1, 22)",1,-0.06623406,-0.066234075,1.4901161e-08,1.4901161e-08
1,"(1, 1, 0, 60)",1,-0.09578352,-0.0957835,1.4901161e-08,1.4901161e-08
1,"(1, 0, 0, 13)",1,-0.11120784,-0.11120786,1.4901161e-08,1.4901161e-08
1,"(3, 2, 1, 8)",1,-0.07845028,-0.07845026,1.4901161e-08,1.4901161e-08
1,"(3, 1, 1, 3)",1,-0.18716083,-0.1871608,2.9802322e-08,2.9802322e-08
1,"(4, 0, 1, 43)",1,0.12957117,0.12957114,2.9802322e-08,2.9802322e-08
1,"(4, 2, 0, 16)",1,-0.07839671,-0.07839672,1.4901161e-08,1.4901161e-08
1,"(3, 1, 2, 15)",1,0.112327315,0.11232733,1.4901161e-08,1.4901161e-08
1,"(0, 4, 1, 47)",1,-0.1373192,-0.13731924,2.9802322e-08,2.9802322e-08
1,"(2, 2, 1, 40)",1,0.019933268,0.019933272,3.7252903e-09,3.7252903e-09
1,"(1, 3, 2, 23)",1,0.13083474,0.13083471,2.9802322e-08,2.9802322e-08
1,"(4, 3, 1, 57)",1,-0.14265549,-0.14265552,2.9802322e-08,2.9802322e-08
1,"(3, 0, 0, 34)",1,0.09201448,0.09201446,1.4901161e-08,1.4901161e-08
1,"(2, 1, 0, 10)",1,0.090908125,0.09090811,1.4901161e-08,1.4901161e-08
1,"(0, 0, 1, 49)",1,0.04550829,0.045508284,7.450581e-09,7.450581e-09
1,"(3, 0, 0, 61)",1,-0.09994319,-0.099943206,1.4901161e-08,1.4901161e-08
1,"(4, 2, 0, 27)",1,-0.001152784,-0.0011527837,2.3283064e-10,2.3283064e-10
1,"(3, 0, 0, 43)",1,-0.2787533,-0.27875337,5.9604645e-08,5.9604645e-08
1,"(4, 4, 1, 4)",1,0.046673745,0.046673752,7.450581e-09,7.450581e-09
1,"(1, 0, 0, 18)",1,-0.038040202,-0.038040195,7.450581e-09,7.450581e-09
1,"(0, 2, 0, 17)",1,-0.28149518,-0.28149512,5.9604645e-08,5.9604645e-08
1,"(1, 0, 2, 28)",1,-0.080270685,-0.0802707,1.4901161e-08,1.4901161e-08
1,"(4, 0, 0, 1)",1,-0.06298231,-0.0629823,1.4901161e-08,1.4901161e-08
1,"(4, 1, 0, 18)",1,-0.10254131,-0.1025413,1.4901161e-08,1.4901161e-08
1,"(3, 1, 2, 44)",1,0.07096592,0.07096594,1.4901161e-08,1.4901161e-08
1,"(4, 2, 2, 54)",1,-0.06999939,-0.069999374,1.4901161e-08,1.4901161e-08
1,"(0, 1, 2, 22)",1,0.09086772,0.090867706,1.4901161e-08,1.4901161e-08
1,"(2, 0, 2, 15)",1,-0.102613375,-0.10261336,1.4901161e-08,1.4901161e-08
1,"(1, 2, 0, 54)",1,0.17474444,0.17474447,2.9802322e-08,2.9802322e-08
1,"(0, 1, 2, 33)",1,-0.06279672,-0.062796734,1.4901161e-08,1.4901161e-08
1,"(4, 2, 0, 55)",1,0.08866064,0.08866063,1.4901161e-08,1.4901161e-08
1,"(0, 1, 1, 39)",1,-0.04213834,-0.04213835,7.450581e-09,7.450581e-09
1,"(0, 1, 1, 49)",1,-0.17180347,-0.1718035,2.9802322e-08,2.9802322e-08
1,"(4, 4, 2, 13)",1,0.007848771,0.007848769,1.8626451e-09,1.8626451e-09
1,"(0, 3, 0, 59)",1,0.21533696,0.21533693,2.9802322e-08,2.9802322e-08
1,"(1, 2, 1, 5)",1,0.21058525,0.21058528,2.9802322e-08,2.9802322e-08
1,"(4, 0, 1, 40)",1,0.009714582,0.009714584,1.8626451e-09,1.8626451e-09
1,"(3, 1, 1, 47)",1,0.15294774,0.15294777,2.9802322e-08,2.9802322e-08
1,"(0, 0, 0, 42)",1,0.07026944,0.07026946,1.4901161e-08,1.4901161e-08
1,"(3, 4, 2, 14)",1,-0.14617653,-0.14617656,2.9802322e-08,2.9802322e-08
1,"(0, 3, 1, 29)",1,-0.051517125,-0.051517118,7.450581e-09,7.450581e-09
1,"(1, 2, 0, 19)",1,-0.014610801,-0.014610803,1.8626451e-09,1.8626451e-09
1,"(0, 0, 1, 28)",1,0.034998562,0.034998555,7.450581e-09,7.450581e-09
1,"(2, 4, 2, 10)",1,-0.03674661,-0.036746617,7.450581e-09,7.450581e-09
