layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(3, 3, 1, 1)",13,-0.005420,-0.00541914050700143,4.76837158203125e-07,4.76837158203125e-07
0,"(2, 2, 0, 12)",13,-0.048431,-0.04843523912131786,3.814697265625e-06,3.814697265625e-06
0,"(3, 4, 1, 31)",13,-0.334816,-0.3348309304565191,1.52587890625e-05,1.52587890625e-05
0,"(1, 1, 0, 57)",13,0.155387,0.15539448149502277,7.62939453125e-06,7.62939453125e-06
0,"(4, 2, 2, 61)",13,0.097434,0.0974305048584938,3.814697265625e-06,3.814697265625e-06
0,"(1, 4, 1, 61)",13,-0.005745,-0.005744408641476184,4.76837158203125e-07,4.76837158203125e-07
0,"(4, 4, 1, 5)",13,0.024573,0.024571191053837538,1.9073486328125e-06,1.9073486328125e-06
0,"(4, 0, 2, 29)",13,0.070405,0.0704084662720561,3.814697265625e-06,3.814697265625e-06
0,"(4, 3, 2, 50)",13,-0.064851,-0.06485434016212821,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 1, 26)",13,-0.065585,-0.0655883471481502,3.814697265625e-06,3.814697265625e-06
0,"(2, 2, 1, 44)",13,-0.143068,-0.14307587128132582,7.62939453125e-06,7.62939453125e-06
0,"(1, 3, 0, 54)",13,0.000977,0.0009767168085090816,2.384185791015625e-07,2.384185791015625e-07
0,"(1, 0, 0, 4)",13,-0.110968,-0.11096385773271322,3.814697265625e-06,3.814697265625e-06
0,"(0, 3, 1, 15)",13,-0.073134,-0.07313005346804857,3.814697265625e-06,3.814697265625e-06
0,"(3, 0, 1, 61)",13,-0.094217,-0.09422115189954638,3.814697265625e-06,3.814697265625e-06
0,"(3, 1, 0, 36)",13,0.013226,0.013226509909145534,9.5367431640625e-07,9.5367431640625e-07
0,"(2, 3, 2, 43)",13,0.103833,0.1038294518366456,3.814697265625e-06,3.814697265625e-06
0,"(3, 1, 0, 50)",13,0.190148,0.19014058075845242,7.62939453125e-06,7.62939453125e-06
0,"(1, 0, 2, 53)",13,-0.121513,-0.12150938343256712,3.814697265625e-06,3.814697265625e-06
0,"(0, 4, 0, 48)",13,0.036580,0.036576183047145605,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 0, 20)",13,0.092924,0.09292037971317768,3.814697265625e-06,3.814697265625e-06
0,"(0, 4, 0, 7)",13,0.043417,0.04341308958828449,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 2, 30)",13,0.034459,0.034455555491149426,3.814697265625e-06,3.814697265625e-06
0,"(2, 1, 0, 7)",13,-0.066281,-0.06627744063735008,3.814697265625e-06,3.814697265625e-06
0,"(4, 1, 2, 48)",13,-0.037892,-0.0378876980394125,3.814697265625e-06,3.814697265625e-06
0,"(4, 0, 0, 25)",13,0.137162,0.13716980908066034,7.62939453125e-06,7.62939453125e-06
0,"(3, 2, 2, 6)",13,0.092672,0.09266822459176183,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 0, 4)",13,0.048881,0.04887745110318065,3.814697265625e-06,3.814697265625e-06
0,"(0, 0, 2, 23)",13,-0.054184,-0.05418785568326712,3.814697265625e-06,3.814697265625e-06
0,"(3, 2, 2, 21)",13,-0.091508,-0.09151141112670302,3.814697265625e-06,3.814697265625e-06
0,"(1, 1, 1, 62)",13,-0.058187,-0.058183256071060896,3.814697265625e-06,3.814697265625e-06
0,"(0, 2, 2, 35)",13,-0.123988,-0.12399221444502473,3.814697265625e-06,3.814697265625e-06
0,"(2, 3, 1, 1)",13,-0.241750,-0.2417576303705573,7.62939453125e-06,7.62939453125e-06
0,"(2, 1, 1, 20)",13,0.065906,0.06590932561084628,3.814697265625e-06,3.814697265625e-06
0,"(0, 3, 0, 45)",13,0.083662,0.08365840651094913,3.814697265625e-06,3.814697265625e-06
0,"(1, 3, 1, 16)",13,0.059228,0.0592319923453033,3.814697265625e-06,3.814697265625e-06
0,"(4, 2, 0, 63)",13,-0.079141,-0.0791452038101852,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 1, 35)",13,0.031694,0.03169770957902074,3.814697265625e-06,3.814697265625e-06
0,"(0, 0, 2, 23)",13,-0.054184,-0.05418785568326712,3.814697265625e-06,3.814697265625e-06
0,"(2, 4, 2, 5)",13,-0.249913,-0.24992104060947895,7.62939453125e-06,7.62939453125e-06
0,"(0, 1, 2, 56)",13,0.027964,0.027962187537923455,1.9073486328125e-06,1.9073486328125e-06
0,"(2, 1, 2, 20)",13,-0.052703,-0.052698982413858175,3.814697265625e-06,3.814697265625e-06
0,"(3, 0, 2, 58)",13,0.178945,0.17895285785198212,7.62939453125e-06,7.62939453125e-06
0,"(3, 0, 1, 1)",13,0.156669,0.15667624771595,7.62939453125e-06,7.62939453125e-06
0,"(4, 0, 1, 40)",13,-0.007036,-0.00703597697429359,4.76837158203125e-07,4.76837158203125e-07
0,"(3, 2, 2, 29)",13,0.075864,0.07585994200780988,3.814697265625e-06,3.814697265625e-06
0,"(3, 3, 0, 53)",13,-0.015395,-0.015394379268400371,9.5367431640625e-07,9.5367431640625e-07
0,"(3, 0, 0, 18)",13,-0.127667,-0.12765939254313707,7.62939453125e-06,7.62939453125e-06
0,"(0, 2, 0, 0)",13,0.157708,0.15770028065890074,7.62939453125e-06,7.62939453125e-06
0,"(0, 2, 1, 53)",13,-0.105475,-0.10547107411548495,3.814697265625e-06,3.814697265625e-06
