layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",12,0.024333164,0.024325535,7.6293945e-06,7.6293945e-06
1,"(0, 0, 1, 12)",12,-0.11004566,-0.11001514,3.0517578e-05,3.0517578e-05
1,"(4, 1, 2, 20)",12,0.09540132,0.095431834,3.0517578e-05,3.0517578e-05
1,"(2, 4, 0, 42)",12,0.07026896,0.07029948,3.0517578e-05,3.0517578e-05
1,"(4, 2, 0, 23)",12,-0.1966587,-0.19671974,6.1035156e-05,6.1035156e-05
1,"(1, 1, 2, 32)",12,0.11507006,0.11510058,3.0517578e-05,3.0517578e-05
1,"(1, 1, 1, 22)",12,-0.06623406,-0.06626458,3.0517578e-05,3.0517578e-05
1,"(1, 1, 0, 60)",12,-0.09578352,-0.095814034,3.0517578e-05,3.0517578e-05
1,"(1, 0, 0, 13)",12,-0.11120784,-0.11123836,3.0517578e-05,3.0517578e-05
1,"(3, 2, 1, 8)",12,-0.07845028,-0.078480795,3.0517578e-05,3.0517578e-05
1,"(3, 1, 1, 3)",12,-0.18716083,-0.18722187,6.1035156e-05,6.1035156e-05
1,"(4, 0, 1, 43)",12,0.12957117,0.1296322,6.1035156e-05,6.1035156e-05
1,"(4, 2, 0, 16)",12,-0.07839671,-0.078427225,3.0517578e-05,3.0517578e-05
1,"(3, 1, 2, 15)",12,0.112327315,0.11235783,3.0517578e-05,3.0517578e-05
1,"(0, 4, 1, 47)",12,-0.1373192,-0.13725817,6.1035156e-05,6.1035156e-05
1,"(2, 2, 1, 40)",12,0.019933268,0.019940898,7.6293945e-06,7.6293945e-06
1,"(1, 3, 2, 23)",12,0.13083474,0.13077371,6.1035156e-05,6.1035156e-05
1,"(4, 3, 1, 57)",12,-0.14265549,-0.14259446,6.1035156e-05,6.1035156e-05
1,"(3, 0, 0, 34)",12,0.09201448,0.09198396,3.0517578e-05,3.0517578e-05
1,"(2, 1, 0, 10)",12,0.090908125,0.09093864,3.0517578e-05,3.0517578e-05
1,"(0, 0, 1, 49)",12,0.04550829,0.04552355,1.5258789e-05,1.5258789e-05
1,"(3, 0, 0, 61)",12,-0.09994319,-0.09997371,3.0517578e-05,3.0517578e-05
1,"(4, 2, 0, 27)",12,-0.001152784,-0.0011523071,4.7683716e-07,4.7683716e-07
1,"(3, 0, 0, 43)",12,-0.2787533,-0.27863124,0.00012207031,0.00012207031
1,"(4, 4, 1, 4)",12,0.046673745,0.046689004,1.5258789e-05,1.5258789e-05
1,"(1, 0, 0, 18)",12,-0.038040202,-0.038024943,1.5258789e-05,1.5258789e-05
1,"(0, 2, 0, 17)",12,-0.28149518,-0.28161725,0.00012207031,0.00012207031
1,"(1, 0, 2, 28)",12,-0.080270685,-0.0803012,3.0517578e-05,3.0517578e-05
1,"(4, 0, 0, 1)",12,-0.06298231,-0.062951796,3.0517578e-05,3.0517578e-05
1,"(4, 1, 0, 18)",12,-0.10254131,-0.10257183,3.0517578e-05,3.0517578e-05
1,"(3, 1, 2, 44)",12,0.07096592,0.070935406,3.0517578e-05,3.0517578e-05
1,"(4, 2, 2, 54)",12,-0.06999939,-0.06996887,3.0517578e-05,3.0517578e-05
1,"(0, 1, 2, 22)",12,0.09086772,0.0908372,3.0517578e-05,3.0517578e-05
1,"(2, 0, 2, 15)",12,-0.102613375,-0.10264389,3.0517578e-05,3.0517578e-05
1,"(1, 2, 0, 54)",12,0.17474444,0.1746834,6.1035156e-05,6.1035156e-05
1,"(0, 1, 2, 33)",12,-0.06279672,-0.0627662,3.0517578e-05,3.0517578e-05
1,"(4, 2, 0, 55)",12,0.08866064,0.088630125,3.0517578e-05,3.0517578e-05
1,"(0, 1, 1, 39)",12,-0.04213834,-0.042123083,1.5258789e-05,1.5258789e-05
1,"(0, 1, 1, 49)",12,-0.17180347,-0.17186451,6.1035156e-05,6.1035156e-05
1,"(4, 4, 2, 13)",12,0.007848771,0.007844957,3.8146973e-06,3.8146973e-06
1,"(0, 3, 0, 59)",12,0.21533696,0.215398,6.1035156e-05,6.1035156e-05
1,"(1, 2, 1, 5)",12,0.21058525,0.21064629,6.1035156e-05,6.1035156e-05
1,"(4, 0, 1, 40)",12,0.009714582,0.009718397,3.8146973e-06,3.8146973e-06
1,"(3, 1, 1, 47)",12,0.15294774,0.1528867,6.1035156e-05,6.1035156e-05
1,"(0, 0, 0, 42)",12,0.07026944,0.07029996,3.0517578e-05,3.0517578e-05
1,"(3, 4, 2, 14)",12,-0.14617653,-0.14623757,6.1035156e-05,6.1035156e-05
1,"(0, 3, 1, 29)",12,-0.051517125,-0.051532384,1.5258789e-05,1.5258789e-05
1,"(1, 2, 0, 19)",12,-0.014610801,-0.014614616,3.8146973e-06,3.8146973e-06
1,"(0, 0, 1, 28)",12,0.034998562,0.034983303,1.5258789e-05,1.5258789e-05
1,"(2, 4, 2, 10)",12,-0.03674661,-0.03676187,1.5258789e-05,1.5258789e-05
