layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",14,0.024333164,0.024302647,3.0517578e-05,3.0517578e-05
1,"(0, 0, 1, 12)",14,-0.11004566,-0.109923586,0.00012207031,0.00012207031
1,"(4, 1, 2, 20)",14,0.09540132,0.09527925,0.00012207031,0.00012207031
1,"(2, 4, 0, 42)",14,0.07026896,0.07014689,0.00012207031,0.00012207031
1,"(4, 2, 0, 23)",14,-0.1966587,-0.19641456,0.00024414062,0.00024414062
1,"(1, 1, 2, 32)",14,0.11507006,0.11519213,0.00012207031,0.00012207031
1,"(1, 1, 1, 22)",14,-0.06623406,-0.06635613,0.00012207031,0.00012207031
1,"(1, 1, 0, 60)",14,-0.09578352,-0.09590559,0.00012207031,0.00012207031
1,"(1, 0, 0, 13)",14,-0.11120784,-0.11108577,0.00012207031,0.00012207031
1,"(3, 2, 1, 8)",14,-0.07845028,-0.07857235,0.00012207031,0.00012207031
1,"(3, 1, 1, 3)",14,-0.18716083,-0.18740498,0.00024414062,0.00024414062
1,"(4, 0, 1, 43)",14,0.12957117,0.12981531,0.00024414062,0.00024414062
1,"(4, 2, 0, 16)",14,-0.07839671,-0.07851878,0.00012207031,0.00012207031
1,"(3, 1, 2, 15)",14,0.112327315,0.112449385,0.00012207031,0.00012207031
1,"(0, 4, 1, 47)",14,-0.1373192,-0.13756335,0.00024414062,0.00024414062
1,"(2, 2, 1, 40)",14,0.019933268,0.01990275,3.0517578e-05,3.0517578e-05
1,"(1, 3, 2, 23)",14,0.13083474,0.1305906,0.00024414062,0.00024414062
1,"(4, 3, 1, 57)",14,-0.14265549,-0.14289963,0.00024414062,0.00024414062
1,"(3, 0, 0, 34)",14,0.09201448,0.09189241,0.00012207031,0.00012207031
1,"(2, 1, 0, 10)",14,0.090908125,0.091030195,0.00012207031,0.00012207031
1,"(0, 0, 1, 49)",14,0.04550829,0.045447256,6.1035156e-05,6.1035156e-05
1,"(3, 0, 0, 61)",14,-0.09994319,-0.10006526,0.00012207031,0.00012207031
1,"(4, 2, 0, 27)",14,-0.001152784,-0.0011546913,1.9073486e-06,1.9073486e-06
1,"(3, 0, 0, 43)",14,-0.2787533,-0.2792416,0.00048828125,0.00048828125
1,"(4, 4, 1, 4)",14,0.046673745,0.04673478,6.1035156e-05,6.1035156e-05
1,"(1, 0, 0, 18)",14,-0.038040202,-0.037979167,6.1035156e-05,6.1035156e-05
1,"(0, 2, 0, 17)",14,-0.28149518,-0.28198346,0.00048828125,0.00048828125
1,"(1, 0, 2, 28)",14,-0.080270685,-0.080148615,0.00012207031,0.00012207031
1,"(4, 0, 0, 1)",14,-0.06298231,-0.06286024,0.00012207031,0.00012207031
1,"(4, 1, 0, 18)",14,-0.10254131,-0.10266338,0.00012207031,0.00012207031
1,"(3, 1, 2, 44)",14,0.07096592,0.07084385,0.00012207031,0.00012207031
1,"(4, 2, 2, 54)",14,-0.06999939,-0.06987732,0.00012207031,0.00012207031
1,"(0, 1, 2, 22)",14,0.09086772,0.09098979,0.00012207031,0.00012207031
1,"(2, 0, 2, 15)",14,-0.102613375,-0.102735445,0.00012207031,0.00012207031
1,"(1, 2, 0, 54)",14,0.17474444,0.1745003,0.00024414062,0.00024414062
1,"(0, 1, 2, 33)",14,-0.06279672,-0.06291879,0.00012207031,0.00012207031
1,"(4, 2, 0, 55)",14,0.08866064,0.08878271,0.00012207031,0.00012207031
1,"(0, 1, 1, 39)",14,-0.04213834,-0.042199377,6.1035156e-05,6.1035156e-05
1,"(0, 1, 1, 49)",14,-0.17180347,-0.17155933,0.00024414062,0.00024414062
1,"(4, 4, 2, 13)",14,0.007848771,0.00786403,1.5258789e-05,1.5258789e-05
1,"(0, 3, 0, 59)",14,0.21533696,0.2155811,0.00024414062,0.00024414062
1,"(1, 2, 1, 5)",14,0.21058525,0.21082939,0.00024414062,0.00024414062
1,"(4, 0, 1, 40)",14,0.009714582,0.009729841,1.5258789e-05,1.5258789e-05
1,"(3, 1, 1, 47)",14,0.15294774,0.15319188,0.00024414062,0.00024414062
1,"(0, 0, 0, 42)",14,0.07026944,0.07014737,0.00012207031,0.00012207031
1,"(3, 4, 2, 14)",14,-0.14617653,-0.14642067,0.00024414062,0.00024414062
1,"(0, 3, 1, 29)",14,-0.051517125,-0.05157816,6.1035156e-05,6.1035156e-05
1,"(1, 2, 0, 19)",14,-0.014610801,-0.014595542,1.5258789e-05,1.5258789e-05
1,"(0, 0, 1, 28)",14,0.034998562,0.034937527,6.1035156e-05,6.1035156e-05
1,"(2, 4, 2, 10)",14,-0.03674661,-0.036807645,6.1035156e-05,6.1035156e-05
