layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",3,-0.09517717,-0.09517723,5.9604645e-08,5.9604645e-08
0,"(0, 0, 1, 12)",3,0.2294926,0.22949249,1.1920929e-07,1.1920929e-07
0,"(4, 1, 2, 20)",3,-0.17586575,-0.17586587,1.1920929e-07,1.1920929e-07
0,"(2, 4, 0, 42)",3,-0.016955556,-0.016955571,1.4901161e-08,1.4901161e-08
0,"(4, 2, 0, 23)",3,-0.06681917,-0.06681911,5.9604645e-08,5.9604645e-08
0,"(1, 1, 2, 32)",3,0.16996983,0.16996995,1.1920929e-07,1.1920929e-07
0,"(1, 1, 1, 22)",3,-0.17907478,-0.1790749,1.1920929e-07,1.1920929e-07
0,"(1, 1, 0, 60)",3,-0.122540474,-0.12254053,5.9604645e-08,5.9604645e-08
0,"(1, 0, 0, 13)",3,0.014929162,0.01492917,7.450581e-09,7.450581e-09
0,"(3, 2, 1, 8)",3,-0.10670546,-0.10670552,5.9604645e-08,5.9604645e-08
0,"(3, 1, 1, 3)",3,-0.20961787,-0.20961799,1.1920929e-07,1.1920929e-07
0,"(4, 0, 1, 43)",3,0.048129626,0.048129655,2.9802322e-08,2.9802322e-08
0,"(4, 2, 0, 16)",3,0.0712811,0.07128116,5.9604645e-08,5.9604645e-08
0,"(3, 1, 2, 15)",3,0.21496391,0.21496403,1.1920929e-07,1.1920929e-07
0,"(0, 4, 1, 47)",3,-0.18714555,-0.18714567,1.1920929e-07,1.1920929e-07
0,"(2, 2, 1, 40)",3,0.105951376,0.10595132,5.9604645e-08,5.9604645e-08
0,"(1, 3, 2, 23)",3,-0.21199857,-0.21199869,1.1920929e-07,1.1920929e-07
0,"(4, 3, 1, 57)",3,0.05514439,0.055144418,2.9802322e-08,2.9802322e-08
0,"(3, 0, 0, 34)",3,-0.23573224,-0.23573212,1.1920929e-07,1.1920929e-07
0,"(2, 1, 0, 10)",3,-0.068985574,-0.068985514,5.9604645e-08,5.9604645e-08
0,"(0, 0, 1, 49)",3,-0.03797529,-0.03797526,2.9802322e-08,2.9802322e-08
0,"(3, 0, 0, 61)",3,0.047403064,0.047403093,2.9802322e-08,2.9802322e-08
0,"(4, 2, 0, 27)",3,-0.0035652511,-0.0035652493,1.8626451e-09,1.8626451e-09
0,"(3, 0, 0, 43)",3,0.01991848,0.019918496,1.4901161e-08,1.4901161e-08
0,"(4, 4, 1, 4)",3,-0.1282145,-0.12821437,1.1920929e-07,1.1920929e-07
0,"(1, 0, 0, 18)",3,-0.15040472,-0.15040484,1.1920929e-07,1.1920929e-07
0,"(0, 2, 0, 17)",3,0.0955668,0.09556686,5.9604645e-08,5.9604645e-08
0,"(1, 0, 2, 28)",3,0.12622383,0.12622395,1.1920929e-07,1.1920929e-07
0,"(4, 0, 0, 1)",3,-0.017503716,-0.017503731,1.4901161e-08,1.4901161e-08
0,"(4, 1, 0, 18)",3,0.25983623,0.25983647,2.3841858e-07,2.3841858e-07
0,"(3, 1, 2, 44)",3,0.0070508993,0.0070508956,3.7252903e-09,3.7252903e-09
0,"(4, 2, 2, 54)",3,-0.004686476,-0.00468648,3.7252903e-09,3.7252903e-09
0,"(0, 1, 2, 22)",3,0.2127419,0.21274202,1.1920929e-07,1.1920929e-07
0,"(2, 0, 2, 15)",3,-0.11535376,-0.1153537,5.9604645e-08,5.9604645e-08
0,"(1, 2, 0, 54)",3,-0.087052055,-0.087051995,5.9604645e-08,5.9604645e-08
0,"(0, 1, 2, 33)",3,-0.053817235,-0.053817265,2.9802322e-08,2.9802322e-08
0,"(4, 2, 0, 55)",3,0.08239243,0.08239237,5.9604645e-08,5.9604645e-08
0,"(0, 1, 1, 39)",3,-0.0928975,-0.09289744,5.9604645e-08,5.9604645e-08
0,"(0, 1, 1, 49)",3,-0.21575904,-0.21575916,1.1920929e-07,1.1920929e-07
0,"(4, 4, 2, 13)",3,-0.12860581,-0.1286057,1.1920929e-07,1.1920929e-07
0,"(0, 3, 0, 59)",3,0.059110925,0.059110895,2.9802322e-08,2.9802322e-08
0,"(1, 2, 1, 5)",3,0.074061856,0.074061796,5.9604645e-08,5.9604645e-08
0,"(4, 0, 1, 40)",3,-0.0006026211,-0.00060262065,4.656613e-10,4.656613e-10
0,"(3, 1, 1, 47)",3,-0.17210358,-0.17210346,1.1920929e-07,1.1920929e-07
0,"(0, 0, 0, 42)",3,0.053929728,0.053929698,2.9802322e-08,2.9802322e-08
0,"(3, 4, 2, 14)",3,0.084635794,0.084635735,5.9604645e-08,5.9604645e-08
0,"(0, 3, 1, 29)",3,0.036707025,0.036706995,2.9802322e-08,2.9802322e-08
0,"(1, 2, 0, 19)",3,-0.11525628,-0.11525622,5.9604645e-08,5.9604645e-08
0,"(0, 0, 1, 28)",3,0.056371808,0.056371838,2.9802322e-08,2.9802322e-08
0,"(2, 4, 2, 10)",3,0.027957745,0.02795776,1.4901161e-08,1.4901161e-08
