layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",28,-0.066320,-0.26528013311326504,0.1989600993692875,0.1989600993692875
1,"(0, 0, 1, 12)",28,-0.104180,-0.41672036796808243,0.3125402759760618,0.3125402759760618
1,"(4, 1, 2, 20)",28,-0.000323,-0.01814982993528247,0.017826788360252976,0.017826788360252976
1,"(2, 4, 0, 42)",28,0.104062,0.4162480756640434,0.31218605674803257,0.31218605674803257
1,"(4, 2, 0, 23)",28,-0.277672,-0.06941788271069527,0.2082536481320858,0.2082536481320858
1,"(1, 1, 2, 32)",28,0.053821,0.0028213962796144187,0.050999774131923914,0.050999774131923914
1,"(1, 1, 1, 22)",28,-0.145721,-0.5828842259943485,0.43716317042708397,0.43716317042708397
1,"(1, 1, 0, 60)",28,-0.081820,-0.3272799849510193,0.24545998871326447,0.24545998871326447
1,"(1, 0, 0, 13)",28,-0.135808,-0.5432331077754498,0.40742482990026474,0.40742482990026474
1,"(3, 2, 1, 8)",28,-0.066734,-0.26693758741021156,0.20020319055765867,0.20020319055765867
1,"(3, 1, 1, 3)",28,-0.158222,-0.6328895650804043,0.47466717287898064,0.47466717287898064
1,"(4, 0, 1, 43)",28,0.092474,0.3698975704610348,0.2774231769144535,0.2774231769144535
1,"(4, 2, 0, 16)",28,-0.098169,-0.3926756791770458,0.2945067584514618,0.2945067584514618
1,"(3, 1, 2, 15)",28,0.133896,0.5355850271880627,0.4016887694597244,0.4016887694597244
1,"(0, 4, 1, 47)",28,-0.011615,-5.941895688010845e-05,0.011555894277989864,0.011555894277989864
1,"(2, 2, 1, 40)",28,-0.052320,-0.0026338036404922605,0.049686625599861145,0.049686625599861145
1,"(1, 3, 2, 23)",28,0.172438,0.6897529810667038,0.5173147358000278,0.5173147358000278
1,"(4, 3, 1, 57)",28,-0.119263,-0.4770516697317362,0.3577887527644634,0.3577887527644634
1,"(3, 0, 0, 34)",28,0.102801,0.4112049750983715,0.30840373039245605,0.30840373039245605
1,"(2, 1, 0, 10)",28,0.043519,0.0017433776229154319,0.04177566431462765,0.04177566431462765
1,"(0, 0, 1, 49)",28,0.060068,0.0036022484418936074,0.05646573891863227,0.05646573891863227
1,"(3, 0, 0, 61)",28,-0.061452,-0.003775293007493019,0.057677051052451134,0.057677051052451134
1,"(4, 2, 0, 27)",28,-0.043775,-0.0017593878437764943,0.04201581748202443,0.04201581748202443
1,"(3, 0, 0, 43)",28,-0.152537,-0.6101496033370495,0.45761220157146454,0.45761220157146454
1,"(4, 4, 1, 4)",28,0.094631,0.3785228654742241,0.28389214910566807,0.28389214910566807
1,"(1, 0, 0, 18)",28,0.000224,0.015308631118386984,0.015084263519383967,0.015084263519383967
1,"(0, 2, 0, 17)",28,-0.217034,-0.8681340701878071,0.6511005535721779,0.6511005535721779
1,"(1, 0, 2, 28)",28,-0.183688,-0.7347507998347282,0.551063098013401,0.551063098013401
1,"(4, 0, 0, 1)",28,0.062789,0.25115684792399406,0.18836763594299555,0.18836763594299555
1,"(4, 1, 0, 18)",28,-0.104503,-0.4180105961859226,0.31350794807076454,0.31350794807076454
1,"(3, 1, 2, 44)",28,0.134325,0.5372983887791634,0.4029737915843725,0.4029737915843725
1,"(4, 2, 2, 54)",28,-0.054693,-0.0029303501942195,0.05176245141774416,0.05176245141774416
1,"(0, 1, 2, 22)",28,0.084405,0.33761909790337086,0.25321432389318943,0.25321432389318943
1,"(2, 0, 2, 15)",28,-0.006357,-1.9434796740824822e-06,0.006354962300974876,0.006354962300974876
1,"(1, 2, 0, 54)",28,0.153672,0.6146886721253395,0.46101650409400463,0.46101650409400463
1,"(0, 1, 2, 33)",28,0.049012,0.0022202659747563303,0.04679186176508665,0.04679186176508665
1,"(4, 2, 0, 55)",28,0.140405,0.5616212338209152,0.4212159253656864,0.4212159253656864
1,"(0, 1, 1, 39)",28,0.023059,0.00047645479207858443,0.022582598496228456,0.022582598496228456
1,"(0, 1, 1, 49)",28,-0.009586,-2.911326282628579e-05,0.00955675938166678,0.00955675938166678
1,"(4, 4, 2, 13)",28,0.023463,0.000489846192067489,0.022972692968323827,0.022972692968323827
1,"(0, 3, 0, 59)",28,0.135957,0.54382698610425,0.40787024050951004,0.40787024050951004
1,"(1, 2, 1, 5)",28,0.098134,0.3925368841737509,0.29440266266465187,0.29440266266465187
1,"(4, 0, 1, 40)",28,0.055874,0.0030780500965192914,0.05279635079205036,0.05279635079205036
1,"(3, 1, 1, 47)",28,0.218331,0.873323954641819,0.6549929678440094,0.6549929678440094
1,"(0, 0, 0, 42)",28,-0.002421,-0.050619183108210564,0.0481980349868536,0.0481980349868536
1,"(3, 4, 2, 14)",28,-0.171648,-0.6865904591977596,0.5149428434669971,0.5149428434669971
1,"(0, 3, 1, 29)",28,-0.037305,-0.0013549878203775734,0.03594981739297509,0.03594981739297509
1,"(1, 2, 0, 19)",28,-0.072084,-0.28833524882793427,0.2162514366209507,0.2162514366209507
1,"(0, 0, 1, 28)",28,-0.030351,-0.0009204048692481592,0.029431072995066643,0.029431072995066643
1,"(2, 4, 2, 10)",28,-0.010463,-4.142113903071731e-05,0.010422031744383276,0.010422031744383276
