layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(3, 4, 35, 53)",2,-0.138169,-0.13816894963383675,3.725290298461914e-09,3.725290298461914e-09
1,"(4, 0, 62, 51)",2,-0.106120,-0.1061203321442008,1.862645149230957e-09,1.862645149230957e-09
1,"(1, 3, 40, 15)",2,-0.112985,-0.11298486217856407,1.862645149230957e-09,1.862645149230957e-09
1,"(4, 4, 20, 59)",2,0.037335,0.03733453154563904,1.862645149230957e-09,1.862645149230957e-09
1,"(2, 2, 2, 10)",2,0.253037,0.2530372701585293,7.450580596923828e-09,7.450580596923828e-09
1,"(2, 0, 44, 42)",2,0.003738,0.003737512102816254,2.3283064365386963e-10,2.3283064365386963e-10
1,"(3, 3, 7, 5)",2,-0.142406,-0.14240620657801628,3.725290298461914e-09,3.725290298461914e-09
1,"(4, 0, 24, 39)",2,0.109017,0.10901686362922192,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 2, 29, 58)",2,0.011621,0.011620802455581725,4.656612873077393e-10,4.656612873077393e-10
1,"(2, 0, 5, 63)",2,-0.426559,-0.4265592098236084,7.450580596923828e-09,7.450580596923828e-09
1,"(1, 1, 2, 55)",2,-0.054446,-0.05444578733295202,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 0, 2, 62)",2,-0.030430,-0.03042993927374482,9.313225746154785e-10,9.313225746154785e-10
1,"(4, 0, 61, 22)",2,-0.079049,-0.07904904847964644,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 3, 9, 16)",2,0.126567,0.1265667611733079,3.725290298461914e-09,3.725290298461914e-09
1,"(4, 4, 16, 15)",2,0.023795,0.02379543730057776,9.313225746154785e-10,9.313225746154785e-10
1,"(3, 0, 56, 13)",2,-0.265231,-0.26523134112358093,7.450580596923828e-09,7.450580596923828e-09
1,"(4, 3, 50, 14)",2,-0.099367,-0.0993673512712121,1.862645149230957e-09,1.862645149230957e-09
1,"(4, 3, 13, 40)",2,0.177521,0.17752109095454216,3.725290298461914e-09,3.725290298461914e-09
1,"(0, 1, 1, 48)",2,-0.036625,-0.03662480367347598,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 0, 3, 20)",2,0.041701,0.041700898203998804,1.862645149230957e-09,1.862645149230957e-09
1,"(1, 0, 29, 61)",2,0.074968,0.07496772659942508,1.862645149230957e-09,1.862645149230957e-09
1,"(2, 3, 3, 30)",2,0.029635,0.029634700622409582,9.313225746154785e-10,9.313225746154785e-10
1,"(3, 1, 51, 16)",2,0.001305,0.0013051489368081093,1.1641532182693481e-10,1.1641532182693481e-10
1,"(0, 1, 63, 19)",2,-0.058765,-0.058765082154423,1.862645149230957e-09,1.862645149230957e-09
1,"(4, 3, 41, 50)",2,0.140553,0.14055269863456488,3.725290298461914e-09,3.725290298461914e-09
1,"(2, 2, 42, 22)",2,-0.131936,-0.13193555735051632,3.725290298461914e-09,3.725290298461914e-09
1,"(3, 2, 8, 25)",2,0.070114,0.07011380838230252,1.862645149230957e-09,1.862645149230957e-09
1,"(4, 4, 48, 20)",2,-0.081280,-0.08128023613244295,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 2, 5, 21)",2,-0.163529,-0.16352883633226156,3.725290298461914e-09,3.725290298461914e-09
1,"(1, 2, 24, 11)",2,-0.048267,-0.04826656496152282,1.862645149230957e-09,1.862645149230957e-09
1,"(2, 2, 41, 37)",2,0.083791,0.08379127038642764,1.862645149230957e-09,1.862645149230957e-09
1,"(0, 0, 40, 29)",2,0.136726,0.13672564271837473,3.725290298461914e-09,3.725290298461914e-09
1,"(3, 0, 32, 50)",2,-0.158222,-0.1582223316654563,3.725290298461914e-09,3.725290298461914e-09
1,"(3, 1, 52, 31)",2,-0.027121,-0.027120580663904548,9.313225746154785e-10,9.313225746154785e-10
1,"(3, 1, 35, 42)",2,-0.016282,-0.016282064374536276,9.313225746154785e-10,9.313225746154785e-10
1,"(1, 3, 55, 20)",2,0.008148,0.00814762432128191,4.656612873077393e-10,4.656612873077393e-10
1,"(2, 2, 6, 36)",2,-0.076535,-0.0765349417924881,1.862645149230957e-09,1.862645149230957e-09
1,"(4, 4, 13, 59)",2,0.122527,0.12252694321796298,1.862645149230957e-09,1.862645149230957e-09
1,"(3, 4, 62, 36)",2,0.015760,0.015759816858917475,9.313225746154785e-10,9.313225746154785e-10
1,"(1, 1, 4, 36)",2,-0.197768,-0.19776759203523397,3.725290298461914e-09,3.725290298461914e-09
1,"(3, 4, 25, 53)",2,-0.211167,-0.21116669569164515,3.725290298461914e-09,3.725290298461914e-09
1,"(4, 0, 29, 7)",2,0.008864,0.008864146540872753,4.656612873077393e-10,4.656612873077393e-10
1,"(2, 4, 42, 28)",2,-0.137403,-0.13740305602550507,3.725290298461914e-09,3.725290298461914e-09
1,"(0, 2, 4, 16)",2,0.144467,0.14446714986115694,3.725290298461914e-09,3.725290298461914e-09
1,"(3, 2, 4, 15)",2,0.045693,0.04569320101290941,1.862645149230957e-09,1.862645149230957e-09
1,"(1, 4, 63, 22)",2,-0.015254,-0.01525360462255776,4.656612873077393e-10,4.656612873077393e-10
1,"(3, 2, 60, 12)",2,-0.052225,-0.052224842831492424,1.862645149230957e-09,1.862645149230957e-09
1,"(2, 4, 58, 15)",2,-0.004871,-0.004870856762863696,2.3283064365386963e-10,2.3283064365386963e-10
1,"(1, 0, 58, 59)",2,-0.016524,-0.016523595666512847,9.313225746154785e-10,9.313225746154785e-10
1,"(4, 3, 37, 1)",2,0.122767,0.1227669594809413,1.862645149230957e-09,1.862645149230957e-09
