layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",9,0.024333164,0.02433221,9.536743e-07,9.536743e-07
1,"(0, 0, 1, 12)",9,-0.11004566,-0.11004184,3.8146973e-06,3.8146973e-06
1,"(4, 1, 2, 20)",9,0.09540132,0.09540513,3.8146973e-06,3.8146973e-06
1,"(2, 4, 0, 42)",9,0.07026896,0.07027277,3.8146973e-06,3.8146973e-06
1,"(4, 2, 0, 23)",9,-0.1966587,-0.19666633,7.6293945e-06,7.6293945e-06
1,"(1, 1, 2, 32)",9,0.11507006,0.115073875,3.8146973e-06,3.8146973e-06
1,"(1, 1, 1, 22)",9,-0.06623406,-0.066237874,3.8146973e-06,3.8146973e-06
1,"(1, 1, 0, 60)",9,-0.09578352,-0.0957797,3.8146973e-06,3.8146973e-06
1,"(1, 0, 0, 13)",9,-0.11120784,-0.11121166,3.8146973e-06,3.8146973e-06
1,"(3, 2, 1, 8)",9,-0.07845028,-0.07844646,3.8146973e-06,3.8146973e-06
1,"(3, 1, 1, 3)",9,-0.18716083,-0.1871532,7.6293945e-06,7.6293945e-06
1,"(4, 0, 1, 43)",9,0.12957117,0.12956354,7.6293945e-06,7.6293945e-06
1,"(4, 2, 0, 16)",9,-0.07839671,-0.07839289,3.8146973e-06,3.8146973e-06
1,"(3, 1, 2, 15)",9,0.112327315,0.1123235,3.8146973e-06,3.8146973e-06
1,"(0, 4, 1, 47)",9,-0.1373192,-0.13732684,7.6293945e-06,7.6293945e-06
1,"(2, 2, 1, 40)",9,0.019933268,0.019932315,9.536743e-07,9.536743e-07
1,"(1, 3, 2, 23)",9,0.13083474,0.13084237,7.6293945e-06,7.6293945e-06
1,"(4, 3, 1, 57)",9,-0.14265549,-0.14266312,7.6293945e-06,7.6293945e-06
1,"(3, 0, 0, 34)",9,0.09201448,0.09201066,3.8146973e-06,3.8146973e-06
1,"(2, 1, 0, 10)",9,0.090908125,0.09090431,3.8146973e-06,3.8146973e-06
1,"(0, 0, 1, 49)",9,0.04550829,0.045506384,1.9073486e-06,1.9073486e-06
1,"(3, 0, 0, 61)",9,-0.09994319,-0.099939376,3.8146973e-06,3.8146973e-06
1,"(4, 2, 0, 27)",9,-0.001152784,-0.0011528436,5.9604645e-08,5.9604645e-08
1,"(3, 0, 0, 43)",9,-0.2787533,-0.27876857,1.5258789e-05,1.5258789e-05
1,"(4, 4, 1, 4)",9,0.046673745,0.046675652,1.9073486e-06,1.9073486e-06
1,"(1, 0, 0, 18)",9,-0.038040202,-0.03804211,1.9073486e-06,1.9073486e-06
1,"(0, 2, 0, 17)",9,-0.28149518,-0.28151044,1.5258789e-05,1.5258789e-05
1,"(1, 0, 2, 28)",9,-0.080270685,-0.0802745,3.8146973e-06,3.8146973e-06
1,"(4, 0, 0, 1)",9,-0.06298231,-0.06298613,3.8146973e-06,3.8146973e-06
1,"(4, 1, 0, 18)",9,-0.10254131,-0.10254513,3.8146973e-06,3.8146973e-06
1,"(3, 1, 2, 44)",9,0.07096592,0.07096211,3.8146973e-06,3.8146973e-06
1,"(4, 2, 2, 54)",9,-0.06999939,-0.069995575,3.8146973e-06,3.8146973e-06
1,"(0, 1, 2, 22)",9,0.09086772,0.090871535,3.8146973e-06,3.8146973e-06
1,"(2, 0, 2, 15)",9,-0.102613375,-0.10260956,3.8146973e-06,3.8146973e-06
1,"(1, 2, 0, 54)",9,0.17474444,0.17475207,7.6293945e-06,7.6293945e-06
1,"(0, 1, 2, 33)",9,-0.06279672,-0.062792905,3.8146973e-06,3.8146973e-06
1,"(4, 2, 0, 55)",9,0.08866064,0.08865683,3.8146973e-06,3.8146973e-06
1,"(0, 1, 1, 39)",9,-0.04213834,-0.04214025,1.9073486e-06,1.9073486e-06
1,"(0, 1, 1, 49)",9,-0.17180347,-0.1718111,7.6293945e-06,7.6293945e-06
1,"(4, 4, 2, 13)",9,0.007848771,0.007849248,4.7683716e-07,4.7683716e-07
1,"(0, 3, 0, 59)",9,0.21533696,0.2153446,7.6293945e-06,7.6293945e-06
1,"(1, 2, 1, 5)",9,0.21058525,0.21057762,7.6293945e-06,7.6293945e-06
1,"(4, 0, 1, 40)",9,0.009714582,0.009715059,4.7683716e-07,4.7683716e-07
1,"(3, 1, 1, 47)",9,0.15294774,0.15294011,7.6293945e-06,7.6293945e-06
1,"(0, 0, 0, 42)",9,0.07026944,0.07027326,3.8146973e-06,3.8146973e-06
1,"(3, 4, 2, 14)",9,-0.14617653,-0.1461689,7.6293945e-06,7.6293945e-06
1,"(0, 3, 1, 29)",9,-0.051517125,-0.051515218,1.9073486e-06,1.9073486e-06
1,"(1, 2, 0, 19)",9,-0.014610801,-0.014610324,4.7683716e-07,4.7683716e-07
1,"(0, 0, 1, 28)",9,0.034998562,0.034996655,1.9073486e-06,1.9073486e-06
1,"(2, 4, 2, 10)",9,-0.03674661,-0.036744703,1.9073486e-06,1.9073486e-06
