layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",4,-0.09517717,-0.09517729,1.1920929e-07,1.1920929e-07
0,"(0, 0, 1, 12)",4,0.2294926,0.22949237,2.3841858e-07,2.3841858e-07
0,"(4, 1, 2, 20)",4,-0.17586575,-0.175866,2.3841858e-07,2.3841858e-07
0,"(2, 4, 0, 42)",4,-0.016955556,-0.016955586,2.9802322e-08,2.9802322e-08
0,"(4, 2, 0, 23)",4,-0.06681917,-0.06681905,1.1920929e-07,1.1920929e-07
0,"(1, 1, 2, 32)",4,0.16996983,0.16996959,2.3841858e-07,2.3841858e-07
0,"(1, 1, 1, 22)",4,-0.17907478,-0.17907502,2.3841858e-07,2.3841858e-07
0,"(1, 1, 0, 60)",4,-0.122540474,-0.12254059,1.1920929e-07,1.1920929e-07
0,"(1, 0, 0, 13)",4,0.014929162,0.014929147,1.4901161e-08,1.4901161e-08
0,"(3, 2, 1, 8)",4,-0.10670546,-0.106705576,1.1920929e-07,1.1920929e-07
0,"(3, 1, 1, 3)",4,-0.20961787,-0.20961763,2.3841858e-07,2.3841858e-07
0,"(4, 0, 1, 43)",4,0.048129626,0.048129566,5.9604645e-08,5.9604645e-08
0,"(4, 2, 0, 16)",4,0.0712811,0.07128098,1.1920929e-07,1.1920929e-07
0,"(3, 1, 2, 15)",4,0.21496391,0.21496415,2.3841858e-07,2.3841858e-07
0,"(0, 4, 1, 47)",4,-0.18714555,-0.18714531,2.3841858e-07,2.3841858e-07
0,"(2, 2, 1, 40)",4,0.105951376,0.105951495,1.1920929e-07,1.1920929e-07
0,"(1, 3, 2, 23)",4,-0.21199857,-0.2119988,2.3841858e-07,2.3841858e-07
0,"(4, 3, 1, 57)",4,0.05514439,0.05514433,5.9604645e-08,5.9604645e-08
0,"(3, 0, 0, 34)",4,-0.23573224,-0.23573248,2.3841858e-07,2.3841858e-07
0,"(2, 1, 0, 10)",4,-0.068985574,-0.06898569,1.1920929e-07,1.1920929e-07
0,"(0, 0, 1, 49)",4,-0.03797529,-0.03797523,5.9604645e-08,5.9604645e-08
0,"(3, 0, 0, 61)",4,0.047403064,0.047403004,5.9604645e-08,5.9604645e-08
0,"(4, 2, 0, 27)",4,-0.0035652511,-0.0035652474,3.7252903e-09,3.7252903e-09
0,"(3, 0, 0, 43)",4,0.01991848,0.019918451,2.9802322e-08,2.9802322e-08
0,"(4, 4, 1, 4)",4,-0.1282145,-0.12821473,2.3841858e-07,2.3841858e-07
0,"(1, 0, 0, 18)",4,-0.15040472,-0.15040448,2.3841858e-07,2.3841858e-07
0,"(0, 2, 0, 17)",4,0.0955668,0.09556692,1.1920929e-07,1.1920929e-07
0,"(1, 0, 2, 28)",4,0.12622383,0.1262236,2.3841858e-07,2.3841858e-07
0,"(4, 0, 0, 1)",4,-0.017503716,-0.017503686,2.9802322e-08,2.9802322e-08
0,"(4, 1, 0, 18)",4,0.25983623,0.2598367,4.7683716e-07,4.7683716e-07
0,"(3, 1, 2, 44)",4,0.0070508993,0.007050892,7.450581e-09,7.450581e-09
0,"(4, 2, 2, 54)",4,-0.004686476,-0.0046864836,7.450581e-09,7.450581e-09
0,"(0, 1, 2, 22)",4,0.2127419,0.21274213,2.3841858e-07,2.3841858e-07
0,"(2, 0, 2, 15)",4,-0.11535376,-0.115353644,1.1920929e-07,1.1920929e-07
0,"(1, 2, 0, 54)",4,-0.087052055,-0.087051935,1.1920929e-07,1.1920929e-07
0,"(0, 1, 2, 33)",4,-0.053817235,-0.053817175,5.9604645e-08,5.9604645e-08
0,"(4, 2, 0, 55)",4,0.08239243,0.08239231,1.1920929e-07,1.1920929e-07
0,"(0, 1, 1, 39)",4,-0.0928975,-0.09289762,1.1920929e-07,1.1920929e-07
0,"(0, 1, 1, 49)",4,-0.21575904,-0.2157588,2.3841858e-07,2.3841858e-07
0,"(4, 4, 2, 13)",4,-0.12860581,-0.12860557,2.3841858e-07,2.3841858e-07
0,"(0, 3, 0, 59)",4,0.059110925,0.059110984,5.9604645e-08,5.9604645e-08
0,"(1, 2, 1, 5)",4,0.074061856,0.07406174,1.1920929e-07,1.1920929e-07
0,"(4, 0, 1, 40)",4,-0.0006026211,-0.0006026202,9.313226e-10,9.313226e-10
0,"(3, 1, 1, 47)",4,-0.17210358,-0.17210382,2.3841858e-07,2.3841858e-07
0,"(0, 0, 0, 42)",4,0.053929728,0.053929787,5.9604645e-08,5.9604645e-08
0,"(3, 4, 2, 14)",4,0.084635794,0.08463591,1.1920929e-07,1.1920929e-07
0,"(0, 3, 1, 29)",4,0.036707025,0.036706965,5.9604645e-08,5.9604645e-08
0,"(1, 2, 0, 19)",4,-0.11525628,-0.11525616,1.1920929e-07,1.1920929e-07
0,"(0, 0, 1, 28)",4,0.056371808,0.056371868,5.9604645e-08,5.9604645e-08
0,"(2, 4, 2, 10)",4,0.027957745,0.027957775,2.9802322e-08,2.9802322e-08
