layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",6,-0.09517717,-0.0951767,4.7683716e-07,4.7683716e-07
0,"(0, 0, 1, 12)",6,0.2294926,0.22949356,9.536743e-07,9.536743e-07
0,"(4, 1, 2, 20)",6,-0.17586575,-0.17586671,9.536743e-07,9.536743e-07
0,"(2, 4, 0, 42)",6,-0.016955556,-0.016955437,1.1920929e-07,1.1920929e-07
0,"(4, 2, 0, 23)",6,-0.06681917,-0.06681869,4.7683716e-07,4.7683716e-07
0,"(1, 1, 2, 32)",6,0.16996983,0.16997078,9.536743e-07,9.536743e-07
0,"(1, 1, 1, 22)",6,-0.17907478,-0.17907383,9.536743e-07,9.536743e-07
0,"(1, 1, 0, 60)",6,-0.122540474,-0.12254095,4.7683716e-07,4.7683716e-07
0,"(1, 0, 0, 13)",6,0.014929162,0.014929103,5.9604645e-08,5.9604645e-08
0,"(3, 2, 1, 8)",6,-0.10670546,-0.10670498,4.7683716e-07,4.7683716e-07
0,"(3, 1, 1, 3)",6,-0.20961787,-0.20961882,9.536743e-07,9.536743e-07
0,"(4, 0, 1, 43)",6,0.048129626,0.048129864,2.3841858e-07,2.3841858e-07
0,"(4, 2, 0, 16)",6,0.0712811,0.07128062,4.7683716e-07,4.7683716e-07
0,"(3, 1, 2, 15)",6,0.21496391,0.21496487,9.536743e-07,9.536743e-07
0,"(0, 4, 1, 47)",6,-0.18714555,-0.1871465,9.536743e-07,9.536743e-07
0,"(2, 2, 1, 40)",6,0.105951376,0.10595185,4.7683716e-07,4.7683716e-07
0,"(1, 3, 2, 23)",6,-0.21199857,-0.21199952,9.536743e-07,9.536743e-07
0,"(4, 3, 1, 57)",6,0.05514439,0.055144627,2.3841858e-07,2.3841858e-07
0,"(3, 0, 0, 34)",6,-0.23573224,-0.23573129,9.536743e-07,9.536743e-07
0,"(2, 1, 0, 10)",6,-0.068985574,-0.0689851,4.7683716e-07,4.7683716e-07
0,"(0, 0, 1, 49)",6,-0.03797529,-0.03797505,2.3841858e-07,2.3841858e-07
0,"(3, 0, 0, 61)",6,0.047403064,0.047403302,2.3841858e-07,2.3841858e-07
0,"(4, 2, 0, 27)",6,-0.0035652511,-0.0035652362,1.4901161e-08,1.4901161e-08
0,"(3, 0, 0, 43)",6,0.01991848,0.0199186,1.1920929e-07,1.1920929e-07
0,"(4, 4, 1, 4)",6,-0.1282145,-0.12821545,9.536743e-07,9.536743e-07
0,"(1, 0, 0, 18)",6,-0.15040472,-0.15040568,9.536743e-07,9.536743e-07
0,"(0, 2, 0, 17)",6,0.0955668,0.09556728,4.7683716e-07,4.7683716e-07
0,"(1, 0, 2, 28)",6,0.12622383,0.12622288,9.536743e-07,9.536743e-07
0,"(4, 0, 0, 1)",6,-0.017503716,-0.017503597,1.1920929e-07,1.1920929e-07
0,"(4, 1, 0, 18)",6,0.25983623,0.25983432,1.9073486e-06,1.9073486e-06
0,"(3, 1, 2, 44)",6,0.0070508993,0.007050929,2.9802322e-08,2.9802322e-08
0,"(4, 2, 2, 54)",6,-0.004686476,-0.004686506,2.9802322e-08,2.9802322e-08
0,"(0, 1, 2, 22)",6,0.2127419,0.21274285,9.536743e-07,9.536743e-07
0,"(2, 0, 2, 15)",6,-0.11535376,-0.11535424,4.7683716e-07,4.7683716e-07
0,"(1, 2, 0, 54)",6,-0.087052055,-0.08705158,4.7683716e-07,4.7683716e-07
0,"(0, 1, 2, 33)",6,-0.053817235,-0.053816997,2.3841858e-07,2.3841858e-07
0,"(4, 2, 0, 55)",6,0.08239243,0.082391955,4.7683716e-07,4.7683716e-07
0,"(0, 1, 1, 39)",6,-0.0928975,-0.092897974,4.7683716e-07,4.7683716e-07
0,"(0, 1, 1, 49)",6,-0.21575904,-0.21575809,9.536743e-07,9.536743e-07
0,"(4, 4, 2, 13)",6,-0.12860581,-0.12860677,9.536743e-07,9.536743e-07
0,"(0, 3, 0, 59)",6,0.059110925,0.059110686,2.3841858e-07,2.3841858e-07
0,"(1, 2, 1, 5)",6,0.074061856,0.07406233,4.7683716e-07,4.7683716e-07
0,"(4, 0, 1, 40)",6,-0.0006026211,-0.00060262484,3.7252903e-09,3.7252903e-09
0,"(3, 1, 1, 47)",6,-0.17210358,-0.17210263,9.536743e-07,9.536743e-07
0,"(0, 0, 0, 42)",6,0.053929728,0.05392949,2.3841858e-07,2.3841858e-07
0,"(3, 4, 2, 14)",6,0.084635794,0.08463627,4.7683716e-07,4.7683716e-07
0,"(0, 3, 1, 29)",6,0.036707025,0.036707263,2.3841858e-07,2.3841858e-07
0,"(1, 2, 0, 19)",6,-0.11525628,-0.1152558,4.7683716e-07,4.7683716e-07
0,"(0, 0, 1, 28)",6,0.056371808,0.056372046,2.3841858e-07,2.3841858e-07
0,"(2, 4, 2, 10)",6,0.027957745,0.027957864,1.1920929e-07,1.1920929e-07
