layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",26,0.024333164,9.505142e-05,0.024238113,0.024238113
1,"(0, 0, 1, 12)",26,-0.11004566,-0.00042986585,0.10961579,0.10961579
1,"(4, 1, 2, 20)",26,0.09540132,0.0003726614,0.095028654,0.095028654
1,"(2, 4, 0, 42)",26,0.07026896,0.00027448812,0.06999447,0.06999447
1,"(4, 2, 0, 23)",26,-0.1966587,-0.00076819805,0.1958905,0.1958905
1,"(1, 1, 2, 32)",26,0.11507006,0.00044949242,0.11462057,0.11462057
1,"(1, 1, 1, 22)",26,-0.06623406,-0.0002587268,0.06597533,0.06597533
1,"(1, 1, 0, 60)",26,-0.09578352,-0.00037415436,0.09540936,0.09540936
1,"(1, 0, 0, 13)",26,-0.11120784,-0.00043440564,0.11077344,0.11077344
1,"(3, 2, 1, 8)",26,-0.07845028,-0.0003064464,0.07814383,0.07814383
1,"(3, 1, 1, 3)",26,-0.18716083,-0.000731097,0.18642974,0.18642974
1,"(4, 0, 1, 43)",26,0.12957117,0.0005061374,0.12906504,0.12906504
1,"(4, 2, 0, 16)",26,-0.07839671,-0.00030623714,0.078090474,0.078090474
1,"(3, 1, 2, 15)",26,0.112327315,0.00043877857,0.111888535,0.111888535
1,"(0, 4, 1, 47)",26,-0.1373192,-0.00053640315,0.13678281,0.13678281
1,"(2, 2, 1, 40)",26,0.019933268,7.786433e-05,0.019855404,0.019855404
1,"(1, 3, 2, 23)",26,0.13083474,0.0005110732,0.13032366,0.13032366
1,"(4, 3, 1, 57)",26,-0.14265549,-0.000557248,0.14209825,0.14209825
1,"(3, 0, 0, 34)",26,0.09201448,0.00035943155,0.091655046,0.091655046
1,"(2, 1, 0, 10)",26,0.090908125,0.00035510986,0.090553015,0.090553015
1,"(0, 0, 1, 49)",26,0.04550829,0.00017776676,0.045330524,0.045330524
1,"(3, 0, 0, 61)",26,-0.09994319,-0.0003904031,0.09955279,0.09955279
1,"(4, 2, 0, 27)",26,-0.001152784,-0.2951127,0.29395992,0.29395992
1,"(3, 0, 0, 43)",26,-0.2787533,-0.0010888801,0.27766442,0.27766442
1,"(4, 4, 1, 4)",26,0.046673745,0.00018231932,0.046491425,0.046491425
1,"(1, 0, 0, 18)",26,-0.038040202,-0.00014859454,0.037891608,0.037891608
1,"(0, 2, 0, 17)",26,-0.28149518,-0.0010995906,0.2803956,0.2803956
1,"(1, 0, 2, 28)",26,-0.080270685,-0.00031355736,0.07995713,0.07995713
1,"(4, 0, 0, 1)",26,-0.06298231,-0.00024602466,0.06273629,0.06273629
1,"(4, 1, 0, 18)",26,-0.10254131,-0.000400552,0.10214076,0.10214076
1,"(3, 1, 2, 44)",26,0.07096592,0.00027721064,0.07068871,0.07068871
1,"(4, 2, 2, 54)",26,-0.06999939,-0.00027343511,0.06972595,0.06972595
1,"(0, 1, 2, 22)",26,0.09086772,0.00035495203,0.09051277,0.09051277
1,"(2, 0, 2, 15)",26,-0.102613375,-0.0004008335,0.10221254,0.10221254
1,"(1, 2, 0, 54)",26,0.17474444,0.0006825955,0.17406185,0.17406185
1,"(0, 1, 2, 33)",26,-0.06279672,-0.00024529969,0.06255142,0.06255142
1,"(4, 2, 0, 55)",26,0.08866064,0.00034633063,0.08831431,0.08831431
1,"(0, 1, 1, 39)",26,-0.04213834,-0.0001646029,0.04197374,0.04197374
1,"(0, 1, 1, 49)",26,-0.17180347,-0.0006711073,0.17113237,0.17113237
1,"(4, 4, 2, 13)",26,0.007848771,3.0659263e-05,0.007818112,0.007818112
1,"(0, 3, 0, 59)",26,0.21533696,0.00084116,0.21449581,0.21449581
1,"(1, 2, 1, 5)",26,0.21058525,0.00082259864,0.20976265,0.20976265
1,"(4, 0, 1, 40)",26,0.009714582,3.7947586e-05,0.009676634,0.009676634
1,"(3, 1, 1, 47)",26,0.15294774,0.0005974521,0.15235029,0.15235029
1,"(0, 0, 0, 42)",26,0.07026944,0.00027449,0.069994956,0.069994956
1,"(3, 4, 2, 14)",26,-0.14617653,-0.0005710021,0.14560553,0.14560553
1,"(0, 3, 1, 29)",26,-0.051517125,-0.00020123877,0.051315885,0.051315885
1,"(1, 2, 0, 19)",26,-0.014610801,-5.707344e-05,0.014553728,0.014553728
1,"(0, 0, 1, 28)",26,0.034998562,0.00013671313,0.034861848,0.034861848
1,"(2, 4, 2, 10)",26,-0.03674661,-0.00014354145,0.036603067,0.036603067
