layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",23,0.024333164,0.012166582,0.012166582,0.012166582
1,"(0, 0, 1, 12)",23,-0.11004566,-0.05502283,0.05502283,0.05502283
1,"(4, 1, 2, 20)",23,0.09540132,0.04770066,0.04770066,0.04770066
1,"(2, 4, 0, 42)",23,0.07026896,0.03513448,0.03513448,0.03513448
1,"(4, 2, 0, 23)",23,-0.1966587,-0.3933174,0.1966587,0.1966587
1,"(1, 1, 2, 32)",23,0.11507006,0.05753503,0.05753503,0.05753503
1,"(1, 1, 1, 22)",23,-0.06623406,-0.03311703,0.03311703,0.03311703
1,"(1, 1, 0, 60)",23,-0.09578352,-0.04789176,0.04789176,0.04789176
1,"(1, 0, 0, 13)",23,-0.11120784,-0.05560392,0.05560392,0.05560392
1,"(3, 2, 1, 8)",23,-0.07845028,-0.03922514,0.03922514,0.03922514
1,"(3, 1, 1, 3)",23,-0.18716083,-0.37432167,0.18716083,0.18716083
1,"(4, 0, 1, 43)",23,0.12957117,0.25914234,0.12957117,0.12957117
1,"(4, 2, 0, 16)",23,-0.07839671,-0.039198354,0.039198354,0.039198354
1,"(3, 1, 2, 15)",23,0.112327315,0.056163657,0.056163657,0.056163657
1,"(0, 4, 1, 47)",23,-0.1373192,-0.2746384,0.1373192,0.1373192
1,"(2, 2, 1, 40)",23,0.019933268,0.009966634,0.009966634,0.009966634
1,"(1, 3, 2, 23)",23,0.13083474,0.2616695,0.13083474,0.13083474
1,"(4, 3, 1, 57)",23,-0.14265549,-0.28531098,0.14265549,0.14265549
1,"(3, 0, 0, 34)",23,0.09201448,0.04600724,0.04600724,0.04600724
1,"(2, 1, 0, 10)",23,0.090908125,0.045454063,0.045454063,0.045454063
1,"(0, 0, 1, 49)",23,0.04550829,0.09101658,0.04550829,0.04550829
1,"(3, 0, 0, 61)",23,-0.09994319,-0.049971595,0.049971595,0.049971595
1,"(4, 2, 0, 27)",23,-0.001152784,-0.000576392,0.000576392,0.000576392
1,"(3, 0, 0, 43)",23,-0.2787533,-0.13937666,0.13937666,0.13937666
1,"(4, 4, 1, 4)",23,0.046673745,0.09334749,0.046673745,0.046673745
1,"(1, 0, 0, 18)",23,-0.038040202,-0.076080404,0.038040202,0.038040202
1,"(0, 2, 0, 17)",23,-0.28149518,-0.14074759,0.14074759,0.14074759
1,"(1, 0, 2, 28)",23,-0.080270685,-0.040135343,0.040135343,0.040135343
1,"(4, 0, 0, 1)",23,-0.06298231,-0.031491157,0.031491157,0.031491157
1,"(4, 1, 0, 18)",23,-0.10254131,-0.051270656,0.051270656,0.051270656
1,"(3, 1, 2, 44)",23,0.07096592,0.03548296,0.03548296,0.03548296
1,"(4, 2, 2, 54)",23,-0.06999939,-0.034999695,0.034999695,0.034999695
1,"(0, 1, 2, 22)",23,0.09086772,0.04543386,0.04543386,0.04543386
1,"(2, 0, 2, 15)",23,-0.102613375,-0.051306687,0.051306687,0.051306687
1,"(1, 2, 0, 54)",23,0.17474444,0.34948888,0.17474444,0.17474444
1,"(0, 1, 2, 33)",23,-0.06279672,-0.03139836,0.03139836,0.03139836
1,"(4, 2, 0, 55)",23,0.08866064,0.04433032,0.04433032,0.04433032
1,"(0, 1, 1, 39)",23,-0.04213834,-0.08427668,0.04213834,0.04213834
1,"(0, 1, 1, 49)",23,-0.17180347,-0.34360695,0.17180347,0.17180347
1,"(4, 4, 2, 13)",23,0.007848771,0.015697543,0.007848771,0.007848771
1,"(0, 3, 0, 59)",23,0.21533696,0.43067393,0.21533696,0.21533696
1,"(1, 2, 1, 5)",23,0.21058525,0.4211705,0.21058525,0.21058525
1,"(4, 0, 1, 40)",23,0.009714582,0.019429164,0.009714582,0.009714582
1,"(3, 1, 1, 47)",23,0.15294774,0.30589548,0.15294774,0.15294774
1,"(0, 0, 0, 42)",23,0.07026944,0.03513472,0.03513472,0.03513472
1,"(3, 4, 2, 14)",23,-0.14617653,-0.29235306,0.14617653,0.14617653
1,"(0, 3, 1, 29)",23,-0.051517125,-0.10303425,0.051517125,0.051517125
1,"(1, 2, 0, 19)",23,-0.014610801,-0.029221602,0.014610801,0.014610801
1,"(0, 0, 1, 28)",23,0.034998562,0.069997124,0.034998562,0.034998562
1,"(2, 4, 2, 10)",23,-0.03674661,-0.07349322,0.03674661,0.03674661
