layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",4,0.024333164,0.024333134,2.9802322e-08,2.9802322e-08
1,"(0, 0, 1, 12)",4,-0.11004566,-0.11004554,1.1920929e-07,1.1920929e-07
1,"(4, 1, 2, 20)",4,0.09540132,0.095401436,1.1920929e-07,1.1920929e-07
1,"(2, 4, 0, 42)",4,0.07026896,0.07026908,1.1920929e-07,1.1920929e-07
1,"(4, 2, 0, 23)",4,-0.1966587,-0.19665894,2.3841858e-07,2.3841858e-07
1,"(1, 1, 2, 32)",4,0.11507006,0.11506994,1.1920929e-07,1.1920929e-07
1,"(1, 1, 1, 22)",4,-0.06623406,-0.06623394,1.1920929e-07,1.1920929e-07
1,"(1, 1, 0, 60)",4,-0.09578352,-0.095783636,1.1920929e-07,1.1920929e-07
1,"(1, 0, 0, 13)",4,-0.11120784,-0.11120772,1.1920929e-07,1.1920929e-07
1,"(3, 2, 1, 8)",4,-0.07845028,-0.0784504,1.1920929e-07,1.1920929e-07
1,"(3, 1, 1, 3)",4,-0.18716083,-0.1871606,2.3841858e-07,2.3841858e-07
1,"(4, 0, 1, 43)",4,0.12957117,0.12957141,2.3841858e-07,2.3841858e-07
1,"(4, 2, 0, 16)",4,-0.07839671,-0.07839659,1.1920929e-07,1.1920929e-07
1,"(3, 1, 2, 15)",4,0.112327315,0.112327196,1.1920929e-07,1.1920929e-07
1,"(0, 4, 1, 47)",4,-0.1373192,-0.13731945,2.3841858e-07,2.3841858e-07
1,"(2, 2, 1, 40)",4,0.019933268,0.019933239,2.9802322e-08,2.9802322e-08
1,"(1, 3, 2, 23)",4,0.13083474,0.13083498,2.3841858e-07,2.3841858e-07
1,"(4, 3, 1, 57)",4,-0.14265549,-0.14265573,2.3841858e-07,2.3841858e-07
1,"(3, 0, 0, 34)",4,0.09201448,0.09201436,1.1920929e-07,1.1920929e-07
1,"(2, 1, 0, 10)",4,0.090908125,0.090908244,1.1920929e-07,1.1920929e-07
1,"(0, 0, 1, 49)",4,0.04550829,0.04550835,5.9604645e-08,5.9604645e-08
1,"(3, 0, 0, 61)",4,-0.09994319,-0.09994331,1.1920929e-07,1.1920929e-07
1,"(4, 2, 0, 27)",4,-0.001152784,-0.0011527858,1.8626451e-09,1.8626451e-09
1,"(3, 0, 0, 43)",4,-0.2787533,-0.2787538,4.7683716e-07,4.7683716e-07
1,"(4, 4, 1, 4)",4,0.046673745,0.046673685,5.9604645e-08,5.9604645e-08
1,"(1, 0, 0, 18)",4,-0.038040202,-0.03804026,5.9604645e-08,5.9604645e-08
1,"(0, 2, 0, 17)",4,-0.28149518,-0.28149566,4.7683716e-07,4.7683716e-07
1,"(1, 0, 2, 28)",4,-0.080270685,-0.080270566,1.1920929e-07,1.1920929e-07
1,"(4, 0, 0, 1)",4,-0.06298231,-0.062982194,1.1920929e-07,1.1920929e-07
1,"(4, 1, 0, 18)",4,-0.10254131,-0.10254143,1.1920929e-07,1.1920929e-07
1,"(3, 1, 2, 44)",4,0.07096592,0.070965804,1.1920929e-07,1.1920929e-07
1,"(4, 2, 2, 54)",4,-0.06999939,-0.06999927,1.1920929e-07,1.1920929e-07
1,"(0, 1, 2, 22)",4,0.09086772,0.0908676,1.1920929e-07,1.1920929e-07
1,"(2, 0, 2, 15)",4,-0.102613375,-0.102613255,1.1920929e-07,1.1920929e-07
1,"(1, 2, 0, 54)",4,0.17474444,0.1747442,2.3841858e-07,2.3841858e-07
1,"(0, 1, 2, 33)",4,-0.06279672,-0.0627966,1.1920929e-07,1.1920929e-07
1,"(4, 2, 0, 55)",4,0.08866064,0.08866052,1.1920929e-07,1.1920929e-07
1,"(0, 1, 1, 39)",4,-0.04213834,-0.0421384,5.9604645e-08,5.9604645e-08
1,"(0, 1, 1, 49)",4,-0.17180347,-0.17180371,2.3841858e-07,2.3841858e-07
1,"(4, 4, 2, 13)",4,0.007848771,0.007848786,1.4901161e-08,1.4901161e-08
1,"(0, 3, 0, 59)",4,0.21533696,0.2153372,2.3841858e-07,2.3841858e-07
1,"(1, 2, 1, 5)",4,0.21058525,0.21058549,2.3841858e-07,2.3841858e-07
1,"(4, 0, 1, 40)",4,0.009714582,0.009714597,1.4901161e-08,1.4901161e-08
1,"(3, 1, 1, 47)",4,0.15294774,0.1529475,2.3841858e-07,2.3841858e-07
1,"(0, 0, 0, 42)",4,0.07026944,0.07026956,1.1920929e-07,1.1920929e-07
1,"(3, 4, 2, 14)",4,-0.14617653,-0.14617677,2.3841858e-07,2.3841858e-07
1,"(0, 3, 1, 29)",4,-0.051517125,-0.051517066,5.9604645e-08,5.9604645e-08
1,"(1, 2, 0, 19)",4,-0.014610801,-0.014610816,1.4901161e-08,1.4901161e-08
1,"(0, 0, 1, 28)",4,0.034998562,0.03499862,5.9604645e-08,5.9604645e-08
1,"(2, 4, 2, 10)",4,-0.03674661,-0.03674655,5.9604645e-08,5.9604645e-08
