layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
1,"(4, 0, 1, 11)",18,0.024333164,0.023844883,0.00048828125,0.00048828125
1,"(0, 0, 1, 12)",18,-0.11004566,-0.11199878,0.001953125,0.001953125
1,"(4, 1, 2, 20)",18,0.09540132,0.09735444,0.001953125,0.001953125
1,"(2, 4, 0, 42)",18,0.07026896,0.068315834,0.001953125,0.001953125
1,"(4, 2, 0, 23)",18,-0.1966587,-0.20056495,0.00390625,0.00390625
1,"(1, 1, 2, 32)",18,0.11507006,0.117023185,0.001953125,0.001953125
1,"(1, 1, 1, 22)",18,-0.06623406,-0.064280935,0.001953125,0.001953125
1,"(1, 1, 0, 60)",18,-0.09578352,-0.09383039,0.001953125,0.001953125
1,"(1, 0, 0, 13)",18,-0.11120784,-0.11316097,0.001953125,0.001953125
1,"(3, 2, 1, 8)",18,-0.07845028,-0.0804034,0.001953125,0.001953125
1,"(3, 1, 1, 3)",18,-0.18716083,-0.18325458,0.00390625,0.00390625
1,"(4, 0, 1, 43)",18,0.12957117,0.12566492,0.00390625,0.00390625
1,"(4, 2, 0, 16)",18,-0.07839671,-0.08034983,0.001953125,0.001953125
1,"(3, 1, 2, 15)",18,0.112327315,0.11037419,0.001953125,0.001953125
1,"(0, 4, 1, 47)",18,-0.1373192,-0.13341296,0.00390625,0.00390625
1,"(2, 2, 1, 40)",18,0.019933268,0.02042155,0.00048828125,0.00048828125
1,"(1, 3, 2, 23)",18,0.13083474,0.1269285,0.00390625,0.00390625
1,"(4, 3, 1, 57)",18,-0.14265549,-0.14656174,0.00390625,0.00390625
1,"(3, 0, 0, 34)",18,0.09201448,0.09006135,0.001953125,0.001953125
1,"(2, 1, 0, 10)",18,0.090908125,0.09286125,0.001953125,0.001953125
1,"(0, 0, 1, 49)",18,0.04550829,0.046484854,0.0009765625,0.0009765625
1,"(3, 0, 0, 61)",18,-0.09994319,-0.097990066,0.001953125,0.001953125
1,"(4, 2, 0, 27)",18,-0.001152784,-0.0011222664,3.0517578e-05,3.0517578e-05
1,"(3, 0, 0, 43)",18,-0.2787533,-0.2709408,0.0078125,0.0078125
1,"(4, 4, 1, 4)",18,0.046673745,0.045697182,0.0009765625,0.0009765625
1,"(1, 0, 0, 18)",18,-0.038040202,-0.039016765,0.0009765625,0.0009765625
1,"(0, 2, 0, 17)",18,-0.28149518,-0.28930768,0.0078125,0.0078125
1,"(1, 0, 2, 28)",18,-0.080270685,-0.07831756,0.001953125,0.001953125
1,"(4, 0, 0, 1)",18,-0.06298231,-0.06493544,0.001953125,0.001953125
1,"(4, 1, 0, 18)",18,-0.10254131,-0.10449444,0.001953125,0.001953125
1,"(3, 1, 2, 44)",18,0.07096592,0.07291905,0.001953125,0.001953125
1,"(4, 2, 2, 54)",18,-0.06999939,-0.068046264,0.001953125,0.001953125
1,"(0, 1, 2, 22)",18,0.09086772,0.092820846,0.001953125,0.001953125
1,"(2, 0, 2, 15)",18,-0.102613375,-0.1045665,0.001953125,0.001953125
1,"(1, 2, 0, 54)",18,0.17474444,0.17865069,0.00390625,0.00390625
1,"(0, 1, 2, 33)",18,-0.06279672,-0.064749844,0.001953125,0.001953125
1,"(4, 2, 0, 55)",18,0.08866064,0.08670752,0.001953125,0.001953125
1,"(0, 1, 1, 39)",18,-0.04213834,-0.04116178,0.0009765625,0.0009765625
1,"(0, 1, 1, 49)",18,-0.17180347,-0.16789722,0.00390625,0.00390625
1,"(4, 4, 2, 13)",18,0.007848771,0.008092912,0.00024414062,0.00024414062
1,"(0, 3, 0, 59)",18,0.21533696,0.21143071,0.00390625,0.00390625
1,"(1, 2, 1, 5)",18,0.21058525,0.206679,0.00390625,0.00390625
1,"(4, 0, 1, 40)",18,0.009714582,0.009470441,0.00024414062,0.00024414062
1,"(3, 1, 1, 47)",18,0.15294774,0.14904149,0.00390625,0.00390625
1,"(0, 0, 0, 42)",18,0.07026944,0.06831632,0.001953125,0.001953125
1,"(3, 4, 2, 14)",18,-0.14617653,-0.14227028,0.00390625,0.00390625
1,"(0, 3, 1, 29)",18,-0.051517125,-0.052493688,0.0009765625,0.0009765625
1,"(1, 2, 0, 19)",18,-0.014610801,-0.01436666,0.00024414062,0.00024414062
1,"(0, 0, 1, 28)",18,0.034998562,0.034022,0.0009765625,0.0009765625
1,"(2, 4, 2, 10)",18,-0.03674661,-0.035770047,0.0009765625,0.0009765625
