layer_index,tensor_index,bit_index,weight_start,weight_corrupted,weight_difference,bit_flip_distance
0,"(4, 0, 1, 11)",31,-0.09517717,0.09517717,0.19035435,0.19035435
0,"(0, 0, 1, 12)",31,0.2294926,-0.2294926,0.4589852,0.4589852
0,"(4, 1, 2, 20)",31,-0.17586575,0.17586575,0.3517315,0.3517315
0,"(2, 4, 0, 42)",31,-0.016955556,0.016955556,0.033911113,0.033911113
0,"(4, 2, 0, 23)",31,-0.06681917,0.06681917,0.13363834,0.13363834
0,"(1, 1, 2, 32)",31,0.16996983,-0.16996983,0.33993965,0.33993965
0,"(1, 1, 1, 22)",31,-0.17907478,0.17907478,0.35814956,0.35814956
0,"(1, 1, 0, 60)",31,-0.122540474,0.122540474,0.24508095,0.24508095
0,"(1, 0, 0, 13)",31,0.014929162,-0.014929162,0.029858325,0.029858325
0,"(3, 2, 1, 8)",31,-0.10670546,0.10670546,0.21341091,0.21341091
0,"(3, 1, 1, 3)",31,-0.20961787,0.20961787,0.41923574,0.41923574
0,"(4, 0, 1, 43)",31,0.048129626,-0.048129626,0.09625925,0.09625925
0,"(4, 2, 0, 16)",31,0.0712811,-0.0712811,0.1425622,0.1425622
0,"(3, 1, 2, 15)",31,0.21496391,-0.21496391,0.42992783,0.42992783
0,"(0, 4, 1, 47)",31,-0.18714555,0.18714555,0.3742911,0.3742911
0,"(2, 2, 1, 40)",31,0.105951376,-0.105951376,0.21190275,0.21190275
0,"(1, 3, 2, 23)",31,-0.21199857,0.21199857,0.42399713,0.42399713
0,"(4, 3, 1, 57)",31,0.05514439,-0.05514439,0.11028878,0.11028878
0,"(3, 0, 0, 34)",31,-0.23573224,0.23573224,0.47146448,0.47146448
0,"(2, 1, 0, 10)",31,-0.068985574,0.068985574,0.13797115,0.13797115
0,"(0, 0, 1, 49)",31,-0.03797529,0.03797529,0.07595058,0.07595058
0,"(3, 0, 0, 61)",31,0.047403064,-0.047403064,0.09480613,0.09480613
0,"(4, 2, 0, 27)",31,-0.0035652511,0.0035652511,0.0071305023,0.0071305023
0,"(3, 0, 0, 43)",31,0.01991848,-0.01991848,0.03983696,0.03983696
0,"(4, 4, 1, 4)",31,-0.1282145,0.1282145,0.256429,0.256429
0,"(1, 0, 0, 18)",31,-0.15040472,0.15040472,0.30080944,0.30080944
0,"(0, 2, 0, 17)",31,0.0955668,-0.0955668,0.1911336,0.1911336
0,"(1, 0, 2, 28)",31,0.12622383,-0.12622383,0.25244766,0.25244766
0,"(4, 0, 0, 1)",31,-0.017503716,0.017503716,0.035007432,0.035007432
0,"(4, 1, 0, 18)",31,0.25983623,-0.25983623,0.51967245,0.51967245
0,"(3, 1, 2, 44)",31,0.0070508993,-0.0070508993,0.014101799,0.014101799
0,"(4, 2, 2, 54)",31,-0.004686476,0.004686476,0.009372952,0.009372952
0,"(0, 1, 2, 22)",31,0.2127419,-0.2127419,0.4254838,0.4254838
0,"(2, 0, 2, 15)",31,-0.11535376,0.11535376,0.23070753,0.23070753
0,"(1, 2, 0, 54)",31,-0.087052055,0.087052055,0.17410411,0.17410411
0,"(0, 1, 2, 33)",31,-0.053817235,0.053817235,0.10763447,0.10763447
0,"(4, 2, 0, 55)",31,0.08239243,-0.08239243,0.16478486,0.16478486
0,"(0, 1, 1, 39)",31,-0.0928975,0.0928975,0.185795,0.185795
0,"(0, 1, 1, 49)",31,-0.21575904,0.21575904,0.43151808,0.43151808
0,"(4, 4, 2, 13)",31,-0.12860581,0.12860581,0.25721163,0.25721163
0,"(0, 3, 0, 59)",31,0.059110925,-0.059110925,0.11822185,0.11822185
0,"(1, 2, 1, 5)",31,0.074061856,-0.074061856,0.14812371,0.14812371
0,"(4, 0, 1, 40)",31,-0.0006026211,0.0006026211,0.0012052422,0.0012052422
0,"(3, 1, 1, 47)",31,-0.17210358,0.17210358,0.34420717,0.34420717
0,"(0, 0, 0, 42)",31,0.053929728,-0.053929728,0.107859455,0.107859455
0,"(3, 4, 2, 14)",31,0.084635794,-0.084635794,0.16927159,0.16927159
0,"(0, 3, 1, 29)",31,0.036707025,-0.036707025,0.07341405,0.07341405
0,"(1, 2, 0, 19)",31,-0.11525628,0.11525628,0.23051256,0.23051256
0,"(0, 0, 1, 28)",31,0.056371808,-0.056371808,0.112743616,0.112743616
0,"(2, 4, 2, 10)",31,0.027957745,-0.027957745,0.05591549,0.05591549
